x, y, cos(2*pi*x), error
1.866, 0.696905, 0.6660118674342519, 0.030893132565748105
1.868, 0.713455, 0.6753328081210241, 0.03812219187897581
1.87, 0.728362, 0.6845471059286891, 0.043814894071310895
1.872, 0.741397, 0.6936533058128048, 0.04774369418719515
1.874, 0.752398, 0.7026499697988497, 0.04974803020115026
1.876, 0.761283, 0.7115356772092841, 0.04974732279071592
1.878, 0.768052, 0.7203090248879065, 0.047742975112093466
1.88, 0.772784, 0.7289686274214104, 0.043815372578589584
1.882, 0.775635, 0.7375131173581736, 0.038121882641826366
1.884, 0.776834, 0.7459411454241813, 0.030892854575818696
1.886, 0.776671, 0.7542513807361036, 0.02241961926389635
1.888, 0.775485, 0.7624425110114472, 0.013042488988552758
1.89, 0.773653, 0.770513242775788, 0.003139757224212003
1.892, 0.771573, 0.7784623015670229, 0.006889301567022943
1.894, 0.769647, 0.7862884321366179, 0.01664143213661795
1.896, 0.768268, 0.7939903986478349, 0.025722398647834988
1.898, 0.7678, 0.8015669848708757, 0.033766984870875705
1.9, 0.768566, 0.8090169943749472, 0.04045099437494726
1.902, 0.770834, 0.8163392507171833, 0.045505250717183254
1.904, 0.774806, 0.8235325976284273, 0.04872659762842735
1.906, 0.780612, 0.8305958991958121, 0.04998389919581214
1.908, 0.7883, 0.8375280400421408, 0.049228040042140764
1.91, 0.797839, 0.8443279255020146, 0.046488925502014666
1.912, 0.809118, 0.8509944817946911, 0.041876481794691056
1.914, 0.82195, 0.857526656193652, 0.03557665619365202
1.916, 0.83608, 0.8639234171928346, 0.027843417192834563
1.918, 0.851195, 0.8701837546695255, 0.01898875466952543
1.92, 0.866938, 0.876306680043863, 0.009368680043863042
1.922, 0.88292, 0.8822912264349532, 0.0006287735650468695
1.924, 0.898737, 0.888136448813544, 0.010600551186455975
1.926, 0.913987, 0.893841424151263, 0.020145575848736996
1.928, 0.928284, 0.8994052515663707, 0.028878748433629253
1.93, 0.941275, 0.9048270524660189, 0.03644794753398106
1.932, 0.952656, 0.9101059706849954, 0.04255002931500451
1.934, 0.962178, 0.9152411726209171, 0.04693682737908289
1.936, 0.969664, 0.9202318473658702, 0.04943215263412981
1.938, 0.975014, 0.9250772068344576, 0.04993679316554245
1.94, 0.978206, 0.9297764858882513, 0.04842951411174867
1.942, 0.979299, 0.9343289424566117, 0.04497005754338834
1.944, 0.978433, 0.9387338576538741, 0.039699142346125926
1.946, 0.97582, 0.9429905358928642, 0.03282946410713583
1.948, 0.971735, 0.9470983049947438, 0.024636695005256226
1.95, 0.966507, 0.9510565162951534, 0.015450483704846585
1.952, 0.960507, 0.9548645447466426, 0.005642455253357381
1.954, 0.954129, 0.9585217890173758, 0.004392789017375831
1.956, 0.947777, 0.9620276715860856, 0.014250671586085617
1.958, 0.941846, 0.9653816388332739, 0.02353563883327392
1.96, 0.936712, 0.9685831611286309, 0.031871161128630865
1.962, 0.932709, 0.971631732914674, 0.03892273291467396
1.964, 0.93012, 0.974526872786577, 0.04440687278657707
1.966, 0.929167, 0.9772681235681931, 0.04810112356819318
1.968, 0.929997, 0.9798550523842467, 0.04985805238424679
1.97, 0.932682, 0.9822872507286885, 0.04960525072868849
1.972, 0.937209, 0.9845643345292053, 0.04735533452920537
1.974, 0.94349, 0.9866859442078679, 0.043195944207867876
1.976, 0.951355, 0.9886517447379141, 0.03729674473791411
1.978, 0.960566, 0.9904614256966511, 0.029895425696651046
1.98, 0.970826, 0.9921147013144779, 0.02128870131447791
1.982, 0.981786, 0.9936113105200084, 0.011825310520008347
1.984, 0.993067, 0.9949510169813001, 0.0018840169813000296
1.986, 1.004265, 0.9961336091431724, 0.00813139085682757
1.988, 1.014979, 0.9971589002606138, 0.017820099739386253
1.99, 1.024818, 0.9980267284282716, 0.026791271571728448
1.992, 1.03342, 0.9987369566060175, 0.03468304339398254
1.994, 1.040466, 0.9992894726405892, 0.041176527359410686
1.996, 1.045696, 0.9996841892832999, 0.04601181071670002
1.998, 1.048914, 0.9999210442038161, 0.04899295579618379
2.0, 1.05, 1.0, 0.050000000000000044
